date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-09-22,942.77,950.0,940.84,943.26,1074806,0.051974500673548064,945.42,1016143088.52
2017-09-25,939.45,939.75,924.51,934.28,1873375,-0.5503219969130951,932.13,1746229038.75
2017-09-26,936.69,944.08,935.12,937.43,1672749,0.07900159070769362,939.6,1571714960.4
2017-09-27,942.74,965.43,941.95,959.9,2334635,1.8202261493094563,953.69,2226518053.15
2017-09-28,956.25,966.18,955.55,964.81,1400931,0.8951633986928047,960.86,1346098560.66
2017-09-29,966.0,975.81,966.0,973.72,2031092,0.7991718426501063,970.9,1971987222.8
2017-10-02,975.65,977.74,961.95,967.47,1539122,-0.8384154153641111,969.84,1492702080.48
2017-10-03,967.56,972.44,962.71,972.08,1083948,0.4671544917111183,967.58,1048806405.84
2017-10-04,971.76,974.4,965.61,966.78,1057769,-0.5124722153618196,970.0,1026035930.0
2017-10-05,972.79,986.51,970.27,985.19,1780946,1.2746841558815458,978.39,1742459756.94
2017-10-06,980.0,994.26,978.51,993.64,1553033,1.3918367346938763,986.38,1531880690.54
2017-10-09,995.0,1000.46,991.5,992.31,1295467,-0.2703517587939753,995.98,1290259222.66
2017-10-10,995.3,997.47,981.11,987.8,1163400,-0.7535416457349543,989.29,1150939986.0
2017-10-11,989.04,1007.57,987.94,1005.65,1814999,1.679406292970963,997.76,1810933402.24
2017-10-12,1003.84,1011.54,1001.1,1005.65,1530664,0.18030761874401752,1006.32,1540337796.48
2017-10-13,1009.11,1014.76,1007.06,1007.87,1327632,-0.12288055811556808,1010.91,1342116465.12
2017-10-16,1009.63,1012.0,1001.52,1009.35,1071023,-0.027732931866126475,1006.76,1078263115.48
2017-10-17,1007.44,1014.56,1006.05,1011.0,1012998,0.3533709203525714,1010.3,1023431879.4
2017-10-18,1011.05,1016.31,1005.32,1012.74,1279780,0.1671529597942787,1010.82,1293627219.6000001
2017-10-19,1004.75,1007.32,997.3,1001.84,1714243,-0.28962428464791923,1002.31,1718202901.33
2017-10-20,1007.05,1008.65,1002.27,1005.07,1606031,-0.1966138722009736,1005.46,1614799929.26
2017-10-23,1005.18,1005.79,983.1,985.54,1639294,-1.95387890726039,994.44,1630179525.3600001
2017-10-24,986.5,989.26,977.08,988.49,1445129,0.20172326406487673,983.17,1420807478.9299998
2017-10-25,986.27,994.43,977.72,991.46,1528710,0.5262250702140443,986.08,1507430356.8
2017-10-26,998.47,1006.51,990.47,991.42,2369838,-0.7060803028633877,998.49,2366259544.62
2017-10-27,1030.99,1063.62,1026.85,1033.67,5184143,0.25994432535718714,1045.23,5418621787.89
2017-10-30,1029.16,1039.83,1022.33,1033.13,2340172,0.38575148664930886,1031.08,2412904545.7599998
2017-10-31,1033.0,1041.0,1026.3,1033.04,1516278,0.0038722168441397502,1033.65,1567300754.7
2017-11-01,1036.32,1047.86,1034.0,1042.6,2163073,0.6059904276671272,1040.93,2251607577.8900003
2017-11-02,1039.99,1045.52,1028.66,1042.97,1334697,0.2865412167424704,1037.09,1384200911.7299998
2017-11-03,1042.75,1050.66,1037.65,1049.99,1388461,0.6943179093742516,1044.16,1449775437.7600002
2017-11-06,1049.1,1052.59,1042.0,1042.68,914748,-0.6119531026594077,1047.3,958015580.4
2017-11-07,1049.65,1053.41,1043.0,1052.39,1305229,0.26103939408374305,1048.2,1368141037.8
2017-11-08,1050.05,1062.69,1047.05,1058.29,1214600,0.784724536926814,1054.87,1281245101.9999998
2017-11-09,1048.0,1050.88,1035.85,1047.72,1794575,-0.02671755725190579,1043.36,1872387771.9999998
2017-11-10,1043.87,1046.63,1041.22,1044.15,972127,0.026823263433205295,1043.93,1014832539.11
2017-11-13,1040.8,1048.74,1039.26,1041.2,940721,0.03843197540354448,1044.0,982112724.0
2017-11-14,1037.72,1042.3,1029.33,1041.64,1050566,0.37775122383688015,1035.82,1088197274.12
2017-11-15,1035.0,1039.63,1030.76,1036.41,905262,0.13623188405797892,1035.2,937127222.4000001
2017-11-16,1038.75,1051.76,1038.0,1048.47,1188392,0.9357400722021687,1044.88,1241727032.96
2017-11-17,1049.8,1051.0,1033.73,1035.89,1335610,-1.3250142884358787,1042.36,1392186439.6
2017-11-20,1036.0,1038.7,1032.68,1034.66,876321,-0.12934362934362142,1035.69,907596896.49
2017-11-21,1040.04,1050.39,1039.14,1050.3,1110341,0.9865005192107987,1044.77,1160050966.57
2017-11-22,1051.16,1055.43,1047.25,1051.92,726898,0.07230107690551305,1051.34,764216943.3199999
2017-11-24,1054.39,1060.07,1051.92,1056.52,825369,0.20201253805516758,1055.99,871581410.3100001
2017-11-27,1058.57,1073.04,1054.77,1072.01,1771491,1.2696373409410862,1063.9,1884689274.9
2017-11-28,1073.99,1080.0,1054.54,1063.29,1821171,-0.9962848816097026,1067.27,1943681173.17
2017-11-29,1056.18,1058.77,1029.65,1037.38,2793332,-1.779999621276672,1044.21,2916825207.7200003
2017-11-30,1039.94,1044.14,1030.07,1036.17,2254590,-0.3625209146681521,1037.1,2338235289.0
2017-12-01,1030.41,1037.24,1016.9,1025.07,1888081,-0.5182403121087863,1027.07,1939191352.6699998
2017-12-04,1027.8,1031.34,1009.22,1011.87,1938861,-1.5499124343257393,1020.28,1978181101.08
2017-12-05,1010.99,1036.68,1002.32,1019.6,1949865,0.8516404712212796,1019.5,1987887367.5
2017-12-06,1016.52,1039.58,1015.31,1032.72,1435549,1.5936725298075833,1027.44,1474940464.5600002
2017-12-07,1036.07,1048.92,1035.36,1044.57,1543285,0.820407887497949,1042.14,1608319029.9
2017-12-08,1051.81,1056.42,1045.86,1049.38,1558472,-0.23103031916409203,1051.14,1638172258.0800002
2017-12-11,1051.11,1056.0,1044.12,1051.97,1162694,0.08181826830684966,1050.06,1220898461.6399999
2017-12-12,1050.0,1062.5,1044.87,1048.77,1694061,-0.11714285714285887,1053.68,1784998194.48
2017-12-13,1052.08,1055.48,1046.58,1051.39,1384038,-0.06558436620787651,1051.03,1454665459.1399999
2017-12-14,1055.49,1067.08,1053.6,1057.47,1548139,0.18759059773186088,1060.34,1641553707.26
2017-12-15,1063.78,1075.25,1060.09,1072.0,3187985,0.7727161631164364,1067.67,3403715944.9500003
2017-12-18,1076.45,1086.49,1070.37,1085.09,1514601,0.8026383018254328,1078.43,1633391156.43
2017-12-19,1083.02,1084.97,1072.27,1079.78,1317519,-0.2991634503517949,1078.62,1421102343.78
2017-12-20,1080.92,1081.23,1068.6,1073.56,1436391,-0.6809014543167049,1074.92,1544005413.72
2017-12-21,1075.39,1077.52,1069.0,1070.85,1282025,-0.42217242116815207,1073.26,1375946151.5
2017-12-22,1070.0,1071.72,1067.64,1068.86,889446,-0.10654205607477571,1069.68,951422597.2800001
2017-12-26,1068.64,1068.86,1058.64,1065.85,918767,-0.26107950291961657,1063.75,977338396.25
2017-12-27,1066.6,1068.27,1058.38,1060.2,1116203,-0.6000375023438838,1063.32,1186880973.96
2017-12-28,1062.25,1064.84,1053.38,1055.95,994249,-0.5930807248764373,1059.11,1053019058.3899999
2017-12-29,1055.49,1058.05,1052.7,1053.4,1180340,-0.19801229760584355,1055.38,1245707229.2
2018-01-02,1053.02,1075.98,1053.02,1073.21,1588268,1.9173425006172775,1064.5,1690711286.0
2018-01-03,1073.93,1096.1,1073.43,1091.52,1565945,1.637909360945305,1084.76,1698674498.2
2018-01-04,1097.09,1104.08,1094.26,1095.76,1302569,-0.1212297988314475,1099.17,1431744767.73
2018-01-05,1103.45,1113.58,1101.8,1110.29,1512526,0.6198740314468184,1107.69,1675409924.94
2018-01-08,1111.0,1119.16,1110.0,1114.21,1232221,0.2889288928892922,1114.58,1373408882.1799998
2018-01-09,1118.44,1118.44,1108.2,1112.79,1340381,-0.5051679124494913,1113.32,1492272974.9199998
2018-01-10,1107.0,1112.78,1103.98,1110.14,1036655,0.28364950316170734,1108.38,1149007668.9
2018-01-11,1112.31,1114.85,1106.48,1112.05,1121216,-0.02337477861387481,1110.66,1245289762.5600002
2018-01-12,1110.1,1131.3,1108.01,1130.65,1929306,1.8511845779659655,1119.66,2160166755.96
2018-01-16,1140.31,1148.88,1126.66,1130.7,1823100,-0.8427532863870263,1137.77,2074268487.0
2018-01-17,1136.36,1139.32,1123.49,1139.1,1391510,0.24112077158646988,1131.4,1574354414.0000002
2018-01-18,1139.35,1140.59,1124.46,1135.97,1374873,-0.29666037653046756,1132.53,1557084918.69
2018-01-19,1138.03,1143.78,1132.5,1143.5,1527554,0.4806551672627284,1138.14,1738570309.5600002
2018-01-22,1143.82,1166.88,1141.82,1164.16,1477520,1.7782518228392707,1154.35,1705575211.9999998
2018-01-23,1170.62,1178.51,1167.25,1176.17,1956865,0.47410773777999543,1172.88,2295167821.2000003
2018-01-24,1184.98,1187.05,1167.4,1171.29,1856429,-1.1552937602322448,1177.22,2185425347.38
2018-01-25,1180.71,1185.0,1171.84,1182.14,1499247,0.12111356726038262,1178.42,1766742649.74
2018-01-26,1187.53,1187.56,1168.03,1187.56,2108502,0.002526251968369028,1177.8,2483393655.6
2018-01-29,1188.0,1198.0,1184.06,1186.48,1574708,-0.12794612794612642,1191.03,1875524469.24
2018-01-30,1177.72,1187.93,1174.51,1177.37,1866883,-0.02971843901777472,1181.22,2205199537.26
2018-01-31,1183.81,1186.32,1172.1,1182.22,1801135,-0.1343120940015643,1179.21,2123916403.3500001
2018-02-01,1175.99,1187.45,1169.36,1181.59,3675709,0.47619452546364416,1178.4,4331455485.6
2018-02-02,1127.42,1131.3,1111.17,1119.2,5892122,-0.7290982952227233,1121.24,6606482871.28
2018-02-05,1100.61,1114.99,1056.74,1062.39,4177469,-3.4726197290593217,1085.86,4536146488.339999
2018-02-06,1033.98,1087.38,1030.01,1084.43,3831524,4.879204626781954,1058.7,4056434458.8
2018-02-07,1084.97,1086.53,1054.62,1055.41,2597094,-2.7244992949113747,1070.57,2780370923.58
2018-02-08,1059.87,1063.93,1004.7,1007.71,3339601,-4.921358279789017,1034.32,3454216106.3199997
2018-02-09,1025.88,1051.72,997.0,1046.27,4917970,1.9875618980777352,1024.36,5037771749.2
2018-02-12,1056.67,1065.57,1045.49,1054.56,2812011,-0.19968391266905725,1055.53,2968161970.83
