date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-12-07,173.76,175.82,172.26,174.47,15697869,0.4086095764272606,174.04,2732057120.7599998
2017-12-08,177.72,178.96,176.37,177.62,23543371,-0.05626828719333464,177.67,4182950725.5699997
2017-12-11,179.19,180.68,178.15,179.29,15626196,0.05580668564093661,179.42,2803652086.3199997
2017-12-12,178.0,178.16,173.77,174.64,22656450,-1.88764044943821,175.96,3986628942.0
2017-12-13,175.19,177.7,174.3,176.47,18653366,0.730635310234603,176.0,3282992416.0
2017-12-14,173.11,173.39,169.61,171.75,32830024,-0.7856276356074251,171.5,5630349116.0
2017-12-15,172.89,173.55,170.0,173.55,41356671,0.38174561860143735,171.78,7104248944.38
2017-12-18,174.6,174.7,172.37,173.37,17023342,-0.7044673539518842,173.54,2954230770.68
2017-12-19,171.97,173.0,170.51,171.28,23936180,-0.4012327731581077,171.76,4111278276.7999997
2017-12-20,171.79,172.9,170.8,172.64,17121392,0.4947901507654662,171.85,2942311215.2
2017-12-21,172.8,176.25,172.65,175.32,14812355,1.4583333333333228,174.45,2584015329.75
2017-12-22,175.84,176.66,175.04,176.29,12524722,0.2559144676979007,175.85,2202472363.7
2017-12-26,174.55,175.15,171.73,172.33,12913823,-1.2718418791177306,173.44,2239773461.12
2017-12-27,172.29,173.87,171.73,172.97,10152340,0.39468338266876013,172.8,1754324352.0
2017-12-28,173.04,173.53,171.67,172.3,9508057,-0.4276467868700767,172.6,1641090638.2
2017-12-29,172.28,173.67,171.2,172.43,9704583,0.08706756443000098,172.44,1673458292.52
2018-01-02,176.4,184.1,175.7,183.65,29916943,4.109977324263038,179.9,5382058045.7
2018-01-03,185.19,185.64,181.4,184.0,20121856,-0.6425832928343851,183.52,3692763013.1200004
2018-01-04,185.9,187.75,184.43,185.71,19473795,-0.1022054868208702,186.09,3623878511.55
2018-01-05,187.17,190.75,186.3,190.7,18168345,1.8859860020302404,188.52,3425096399.4
2018-01-08,190.46,191.66,189.07,190.33,16230147,-0.06825580174314577,190.36,3089570782.92
2018-01-09,191.13,192.49,188.0,190.8,19495092,-0.17265735363364418,190.24,3708746302.0800004
2018-01-10,188.1,190.39,186.58,189.79,17943839,0.8984582668793184,188.48,3382054774.72
2018-01-11,189.73,190.43,188.1,188.75,12400372,-0.516523480735777,189.26,2346894404.72
2018-01-12,189.91,190.2,187.25,187.79,11789627,-1.1163182560160099,188.72,2224938407.44
2018-01-16,190.4,191.74,181.75,182.4,27428505,-4.201680672268907,186.74,5121999023.7
2018-01-17,183.3,184.8,179.32,183.83,21346502,0.28914348063284295,182.06,3886344154.12
2018-01-18,184.28,185.85,182.69,184.4,14190653,0.06511829824180841,184.27,2614911628.31
2018-01-19,185.15,185.24,182.8,184.05,15349322,-0.5941128814474719,184.02,2824582234.44
2018-01-22,184.98,185.04,181.68,184.02,16016347,-0.5189750243269432,183.36,2936757385.92
